"SVM_LABEL","SVM_PROB","sentiment_nya","tweet"
"2",0.510220122321833,"Positive","Google workers to form global union alliance GOOGL"
"1",0.560794404871037,"Negative","NXPI Earnings After Close ON Earnings Before Open FEYE Earnings After Close GOOG Earnings After Close GOOGL Earnings After Close QCOM Earnings After Close QRVO Earnings After Close ATVI Earnings After Close"
"2",0.553856558990077,"Positive","AAPL which is the US Mkt holding up rather well earnings this weekgoogl qqq msft nvda nflx amznspy spx ndx"
"1",0.629954358880498,"Negative","AAPL AMZN MSFT GOOGL FB they all took long years to get into the trillionaire or almost trillionaire club TSLA for good or for bad did it in basically one year Incredibly amazing and scary at the same time"
"1",0.506516893200601,"Neutral","Yes QQQ watchingthis is where AAPL topped the first timeconfluence"
"1",0.509967994453023,"Neutral","CBBT x PKG HPST MITI CCIV BA ABML TINO ITRG ELYGF AMD TSLA GM INTC AMZN GOOGL IDGC WMT GE T UBID COUV NGTF IDVV PBIO CBDD ATWT INKW GTEH WYNN LVS TGT FB TSNP CCIV GHIV"
"1",0.510637196381394,"Negative","PUBMExplosive IPO Stocks to Buy instocks PUBM WMT TGT FB MSFT GOOGL AMZN GS GOOG U"
"1",0.519702582979907,"Negative","I can’t believe GOOGL ‘s market cap is onlybillion"
"1",0.51134088107519,"Negative","CLOV backed by GOOGL"
"1",0.511295063150363,"Negative","GOOGLAlphabetTarget Raised byCanaccord GenuityBuy"
"1",0.514806089567664,"Negative","ROKUPT raise tofromat BofACRMUpgrade at Loop Capital PT GOOGLPT raised tofromat Mizuho PT tofromat Canaccord GenuityCRWDUpgraded to Buy from Hold at Summit InsightsTSLAPT raised tofromat Baird"
"1",0.508129572767308,"Neutral","FB and GOOGL strong core business with optionality that is not priced in"
"2",0.510717808708281,"Positive","TSLA forming a flag on the daily getting tight Can try for a run if above the upper trendline ResistanceSPX AAPL MSFT AMZN NFLX FB GOOGL NVDA"
"2",0.583502914506201,"Positive","Global digital advertising spend is expected to growover the nextyears and will encompassof all ad spend byAfter growing onlyYoY indigital ad spend is poised to rebound this year with overgrowthFB GOOGL SNAP PINS TTD ROKU MGNI"
"2",0.501713689039149,"Neutral","If this is real Im taking this as a warning of things to comeFB TWTR GOOGL AMZN"
"1",0.515475163103938,"Negative","GOOGLnew alert atstocks daytradingNYSE NASDAQ market"
"1",0.507065703801508,"Neutral","Bought googl JAN c"
"1",0.505044194590364,"Neutral","The DOJ plans to file a lawsuit in the weeks ahead on antitrust activities in Googles search and advertising businesses which has been under investigation for more than a yearGOOGL"
"1",0.502066932689614,"Neutral","Bare metal in the clouds Whos got them AMZN AWS MSFT Azure BABA AlibabaCloud amp GOOGL GCPWhere are theyCheck out the Liftr Cloud Regions Map"
"2",0.541875204681213,"Positive","Google Shopping has a new full page ad placement on mobile image search No surprise here Took them forever GOOG GOOGL"
"2",0.513900911901696,"Positive","TSLA overcan see AMZN overcan see GOOGL overcan see GME toSure why not"
"1",0.510520451737478,"Negative","GOOGLMorgan Stanley says further disclosures of segment financials including YouTube Google Cloud and Waymo could drive GOOGLs stock valuation toSum of the Parts Doesn’t Matter…Until it Does full report"
"1",0.561140571078184,"Negative","Google may have a viable substitution for cookies This is big news for the future of digital advertising and privacy for individualsGOOG GOOGL FLoC"
"2",0.510220122321833,"Positive","Unions go internationalGoogle workers form global union allianceGOOGL"
"2",0.510759775469719,"Positive","NFLX and GOOGL are jumping ahead of TSLA as investors rotate back to FANG stocks after months of neglect Here’s what to expect this week which is packed with earnings and a Federal Reserve meeting"
"1",0.514229496328368,"Negative","MSFT details in chart SQ AMC GME BBBY CLOV IBM CRDF BB BABA TSLA NFLX SHOP QQQ TWLO AMD AMZN BA GOOGL MSFT ZM SPY QQQ NIO options SNOW WKHS SPCE U NVDA CMG TDOC"
"1",0.525883399478837,"Negative","Publicly traded companies likeGoogl deindexing removing negative TRUTHFUL information from searchesFORamp VC firmthats linked to covering up FOIA amp funding medical device fraud respectively illegally erases fraud from the internet"
"1",0.58680855240668,"Negative","GOOGL amp MSFTAMZNcovid has accelerated their competition adapting to online FBregulatory pressure NFLXtons of streaming competitionAAPLjust dont like the valuation"
"2",0.508629631573715,"Neutral","You dont have to only trade beta names to make moneyKR C NOWfromX orso far Email optionsmastercom to subscribeAAPL AMZN BABA BIDU ZM SE TWTR CHWY FSLY GOOGL NFLX NVDA TSLA SHOP DKNG CAT RVLV ETSY"
"1",0.519604768257209,"Negative","CallPut CallPremium Spent Today KBid Ask VolumeOI TrackingPans out indays"
